7 	 14 	 1.5609e-03 	 -1.1320e+00 	 2.2546e+04 
7 	 15 	 2.0023e-08 	 2.8313e-02 	 1.4473e+04 
7 	 16 	 1.5733e-06 	 -6.8990e-02 	 2.3972e+04 
7 	 17 	 4.0404e-03 	 -1.1360e+00 	 2.3106e+04 
7 	 18 	 5.8006e-04 	 -9.9737e-01 	 2.4255e+04 
7 	 19 	 1.2300e-07 	 -1.2395e-01 	 1.2614e+04 
7 	 20 	 1.1955e-04 	 -8.5967e-01 	 2.1865e+04 
7 	 21 	 7.3144e-05 	 -7.4894e-01 	 2.1081e+04 
8 	 9 	 7.1301e-07 	 -2.1481e-01 	 4.0847e+02 
8 	 10 	 1.8076e-07 	 -1.8239e-01 	 1.5051e+03 
8 	 11 	 2.6480e-03 	 -1.0849e+00 	 1.0487e+04 
8 	 12 	 3.3338e-03 	 -1.1939e+00 	 1.2560e+04 
8 	 13 	 1.0098e-06 	 -6.2602e-01 	 1.2341e+04 
8 	 14 	 1.2467e-06 	 -1.9274e-01 	 1.9615e+04 
8 	 15 	 5.1112e-04 	 -1.0657e+00 	 2.1190e+04 
8 	 16 	 8.7636e-04 	 -1.1269e+00 	 2.0800e+04 
8 	 17 	 2.9716e-06 	 -1.2299e-01 	 2.0982e+04 
8 	 18 	 1.6698e-07 	 -1.5374e-01 	 1.3531e+04 
8 	 19 	 7.4710e-04 	 -1.0115e+00 	 2.2154e+04 
8 	 20 	 5.0575e-07 	 -1.1164e-01 	 1.8269e+04 
8 	 21 	 1.5740e-03 	 -1.1609e+00 	 2.1804e+04 
9 	 10 	 3.1638e-06 	 -4.7600e-01 	 4.9964e+03 
9 	 11 	 4.3112e-03 	 -1.1660e+00 	 1.0261e+04 
9 	 12 	 2.4893e-03 	 -1.0870e+00 	 1.0514e+04 
9 	 13 	 2.2741e-06 	 -6.9489e-01 	 9.2307e+03 
9 	 14 	 2.6451e-06 	 -2.1311e-01 	 1.9937e+04 
9 	 15 	 1.0152e-03 	 -1.1174e+00 	 2.0673e+04 
9 	 16 	 5.9601e-04 	 -1.0922e+00 	 1.9594e+04 
9 	 17 	 5.2136e-07 	 -2.4608e-01 	 7.8035e+03 
9 	 18 	 1.0022e-06 	 -1.3455e-01 	 1.9432e+04 
9 	 19 	 3.5258e-04 	 -9.4610e-01 	 2.0732e+04 
9 	 20 	 3.2362e-06 	 -1.3376e-01 	 2.1302e+04 
9 	 21 	 1.4471e-03 	 -1.0984e+00 	 2.1953e+04 
10 	 11 	 1.2413e-02 	 -1.2435e+00 	 8.9535e+03 
10 	 12 	 3.2263e-03 	 -1.2221e+00 	 8.5811e+03 
10 	 13 	 3.0578e-08 	 -3.9757e-01 	 1.9269e+03 
10 	 14 	 2.9601e-06 	 -2.6837e-01 	 1.7021e+04 
10 	 15 	 2.2454e-04 	 -9.8010e-01 	 1.7875e+04 
10 	 16 	 1.1737e-03 	 -1.0866e+00 	 2.0162e+04 
10 	 17 	 1.0312e-07 	 -8.8078e-02 	 3.6326e+03 
10 	 18 	 1.0092e-05 	 -1.8489e-01 	 2.0948e+04 
10 	 19 	 1.3488e-03 	 -1.0590e+00 	 1.7842e+04 
10 	 20 	 5.5875e-05 	 -6.6676e-01 	 1.8049e+04 
10 	 21 	 1.0739e-03 	 -1.1445e+00 	 1.7226e+04 
11 	 12 	 2.7348e-07 	 -1.2485e-01 	 1.0351e+03 
11 	 13 	 8.7102e-07 	 -3.0198e-01 	 8.0632e+03 
11 	 14 	 6.2879e-04 	 -1.0041e+00 	 1.6915e+04 
11 	 15 	 3.0030e-06 	 -2.5954e-01 	 1.9825e+04 
11 	 16 	 4.7190e-07 	 -1.5641e-01 	 1.6089e+04 
11 	 17 	 7.8313e-03 	 -1.1533e+00 	 1.8597e+04 
11 	 18 	 1.2280e-03 	 -1.0696e+00 	 1.7876e+04 
11 	 19 	 9.7220e-06 	 -2.0100e-01 	 2.0212e+04 
11 	 20 	 1.0670e-04 	 -7.3042e-01 	 2.0907e+04 
11 	 21 	 1.0811e-06 	 -1.5764e-01 	 1.8004e+04 
12 	 13 	 2.4616e-06 	 -3.8249e-01 	 7.3290e+03 
12 	 14 	 8.5580e-04 	 -1.0304e+00 	 1.5754e+04 
12 	 15 	 1.8650e-05 	 -3.0659e-01 	 2.0121e+04 
12 	 16 	 2.1538e-06 	 -2.3326e-01 	 1.5887e+04 
12 	 17 	 1.0035e-02 	 -1.1948e+00 	 1.6330e+04 
12 	 18 	 7.3557e-04 	 -1.0008e+00 	 1.6541e+04 
12 	 19 	 1.5581e-07 	 -1.2743e-01 	 6.4360e+03 
12 	 20 	 1.9015e-03 	 -1.0108e+00 	 1.7622e+04 
12 	 21 	 1.2580e-05 	 -2.2266e-01 	 1.9913e+04 
13 	 14 	 4.7832e-07 	 -5.9241e-01 	 1.0504e+04 
13 	 15 	 1.0044e-04 	 -9.3833e-01 	 1.6621e+04 
13 	 16 	 1.5948e-05 	 -8.4410e-01 	 1.6221e+04 
13 	 17 	 6.9591e-05 	 -9.8909e-01 	 1.1471e+04 
13 	 18 	 8.1708e-07 	 -6.2625e-01 	 2.0032e+04 
13 	 19 	 1.1792e-04 	 -8.8176e-01 	 1.7800e+04 
13 	 20 	 1.0348e-05 	 -6.1966e-01 	 2.9738e+04 
13 	 21 	 7.0275e-05 	 -8.9752e-01 	 1.4860e+04 
14 	 15 	 3.3507e-05 	 -6.6594e-01 	 9.5311e+03 
14 	 16 	 2.1791e-04 	 -9.3921e-01 	 4.9992e+03 
14 	 17 	 8.6915e-06 	 -3.0986e-01 	 2.5672e+03 
14 	 18 	 3.7357e-06 	 -3.1684e-01 	 2.6692e+03 
14 	 19 	 8.8052e-04 	 -9.8809e-01 	 5.5822e+03 
14 	 20 	 9.0313e-06 	 -3.1317e-01 	 5.2842e+03 
14 	 21 	 5.0098e-03 	 -1.2007e+00 	 6.6883e+03 
15 	 16 	 1.6742e-05 	 -4.1835e-01 	 2.8239e+03 
15 	 17 	 1.8842e-03 	 -1.0072e+00 	 5.7080e+03 
15 	 18 	 1.9891e-04 	 -8.5181e-01 	 5.7284e+03 
15 	 19 	 6.9838e-06 	 -3.0892e-01 	 3.4347e+03 
15 	 20 	 1.2535e-04 	 -6.2101e-01 	 1.5840e+04 
15 	 21 	 4.8835e-06 	 -2.5569e-01 	 3.7255e+03 
16 	 17 	 1.5378e-02 	 -1.1914e+00 	 7.2478e+03 
16 	 18 	 5.8382e-04 	 -9.1034e-01 	 8.0728e+03 
16 	 19 	 2.4840e-06 	 -2.7985e-01 	 1.5209e+03 
16 	 20 	 2.0779e-04 	 -7.6709e-01 	 7.6950e+03 
16 	 21 	 3.4921e-06 	 -3.8514e-01 	 1.6776e+03 
17 	 18 	 3.7622e-06 	 -4.2983e-01 	 -2.3872e+02 
17 	 19 	 7.9448e-04 	 -9.4734e-01 	 7.1856e+03 
17 	 20 	 8.5630e-06 	 -3.9040e-01 	 4.0571e+03 
17 	 21 	 7.0337e-03 	 -1.2216e+00 	 7.9226e+03 
18 	 19 	 6.8044e-04 	 -9.2955e-01 	 7.4548e+03 
18 	 20 	 1.8655e-05 	 -4.2388e-01 	 7.1862e+03 
18 	 21 	 7.1182e-03 	 -1.2340e+00 	 7.5822e+03 
19 	 20 	 1.6847e-04 	 -6.3996e-01 	 1.6160e+04 
19 	 21 	 1.2506e-06 	 -2.5582e-01 	 1.4625e+03 
20 	 21 	 1.9971e-03 	 -1.0673e+00 	 7.6229e+03 
END N
